DATE: 2024-01-23 06:58, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 06:58, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-23 07:00, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-24 13:11, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-24 13:11, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-24 13:11, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
DATE: 2024-01-24 13:11, ERROR NO: , ERROR: , QUERY: SELECT DISTINCT m_dept_id_destination FROM mapping WHERE m_dept_id_source =  AND m_cat_id = 1, USER: ficadmin, IP: ::1, FILE: C:/wamp64/www/fbniicss2/admin/controllers/reports.php, 
